Transaction ID,Date,Product Category,Product Name,Color,Units Sold,Unit Price,Total Revenue,Region
542662,2011-01-31,Kitchen & Dining,Pack Of 60 Pink Paisley Cake Cases,Pink,24,0.55,13.2,United Kingdom
542662,2011-01-31,Kitchen & Dining,Pack Of 72 Skull Cake Cases,Unspecified,24,0.55,13.2,United Kingdom
542664,2011-01-31,Uncategorised,Home Building Block Word,Unspecified,1,11.63,11.63,United Kingdom
542664,2011-01-31,Bags & Storage,Jumbo Storage Bag Suki,Unspecified,2,4.13,8.26,United Kingdom
542664,2011-01-31,Bags & Storage,Lunch Bag  Black Skull.,Black,1,4.13,4.13,United Kingdom
542664,2011-01-31,Home Decor,Bathroom Metal Sign,Unspecified,1,3.29,3.29,United Kingdom
542664,2011-01-31,Bags & Storage,Strawberry Ceramic Trinket Box,Unspecified,1,2.46,2.46,United Kingdom
542664,2011-01-31,Uncategorised,Party Bunting,Unspecified,3,10.79,32.37,United Kingdom
542664,2011-01-31,Home Decor,Bathroom Metal Sign,Unspecified,1,1.25,1.25,United Kingdom
542664,2011-01-31,Home Decor,Zinc Metal Heart Decoration,Unspecified,1,2.46,2.46,United Kingdom
542664,2011-01-31,Home Decor,Hanging Heart Zinc T-Light Holder,Unspecified,3,2.08,6.24,United Kingdom
542664,2011-01-31,Kitchen & Dining,Hanging Heart Jar T-Light Holder,Unspecified,8,2.46,19.68,United Kingdom
542664,2011-01-31,Bags & Storage,Jumbo  Bag Baroque Black White,Black,3,4.13,12.39,United Kingdom
542667,2011-01-31,Bags & Storage,Jumbo Bag Strawberry,Unspecified,10,1.95,19.5,United Kingdom
542667,2011-01-31,Bags & Storage,Jumbo Storage Bag Suki,Unspecified,10,1.95,19.5,United Kingdom
542667,2011-01-31,Bags & Storage,Lunch Bag Woodland,Unspecified,10,1.65,16.5,United Kingdom
542667,2011-01-31,Bags & Storage,Lunch Bag Cars Blue,Blue,10,1.65,16.5,United Kingdom
542667,2011-01-31,Home Decor,Lunch Bag Spaceboy Design,Unspecified,10,1.65,16.5,United Kingdom
542667,2011-01-31,Kitchen & Dining,Pack Of 60 Pink Paisley Cake Cases,Pink,6,0.55,3.3,United Kingdom
542667,2011-01-31,Kitchen & Dining,Pack Of 72 Skull Cake Cases,Unspecified,6,0.55,3.3,United Kingdom
542667,2011-01-31,Kitchen & Dining,60 Teatime Fairy Cake Cases,Unspecified,6,0.55,3.3,United Kingdom
542667,2011-01-31,Uncategorised,Party Bunting,Unspecified,5,4.65,23.25,United Kingdom
542667,2011-01-31,Uncategorised,Rex Cash+Carry Jumbo Shopper,Unspecified,3,0.95,2.85,United Kingdom
542691,2011-01-31,Home Decor,Assorted Colour Bird Ornament,Unspecified,160,1.45,232.0,United Kingdom
542691,2011-01-31,Kitchen & Dining,Hanging Heart Jar T-Light Holder,Unspecified,72,1.06,76.32,United Kingdom
542692,2011-01-31,Uncategorised,Rex Cash+Carry Jumbo Shopper,Unspecified,1,0.95,0.95,United Kingdom
542709,2011-01-31,Bags & Storage,Lunch Bag  Black Skull.,Black,10,1.65,16.5,United Kingdom
542710,2011-01-31,Kitchen & Dining,Pack Of 72 Skull Cake Cases,Unspecified,48,0.55,26.4,United Kingdom
542711,2011-01-31,Home Decor,Red Hanging Heart T-Light Holder,Red,1,2.95,2.95,United Kingdom
542711,2011-01-31,Home Decor,White Hanging Heart T-Light Holder,White,1,2.95,2.95,United Kingdom
542711,2011-01-31,Uncategorised,Party Bunting,Unspecified,2,4.65,9.3,United Kingdom
542711,2011-01-31,Home Decor,Wooden Frame Antique White,White,2,2.95,5.9,United Kingdom
542713,2011-01-31,Kitchen & Dining,Pack Of 72 Skull Cake Cases,Unspecified,24,0.55,13.2,Germany
542713,2011-01-31,Kitchen & Dining,60 Teatime Fairy Cake Cases,Unspecified,24,0.55,13.2,Germany
542713,2011-01-31,Bags & Storage,Strawberry Ceramic Trinket Box,Unspecified,36,1.25,45.0,Germany
542715,2011-01-31,Home Decor,Lunch Bag Spaceboy Design,Unspecified,10,1.65,16.5,United Kingdom
542715,2011-01-31,Bags & Storage,Jumbo Storage Bag Suki,Unspecified,10,1.95,19.5,United Kingdom
542715,2011-01-31,Bags & Storage,Strawberry Ceramic Trinket Box,Unspecified,12,1.25,15.0,United Kingdom
542716,2011-01-31,Home Decor,Red Hanging Heart T-Light Holder,Red,2,2.95,5.9,United Kingdom
542716,2011-01-31,Home Decor,Assorted Colour Bird Ornament,Unspecified,8,1.69,13.52,United Kingdom
542716,2011-01-31,Uncategorised,Home Building Block Word,Unspecified,2,5.95,11.9,United Kingdom
542716,2011-01-31,Uncategorised,Love Building Block Word,Unspecified,4,5.95,23.8,United Kingdom
542717,2011-01-31,Home Decor,Red Hanging Heart T-Light Holder,Red,1,2.95,2.95,United Kingdom
542717,2011-01-31,Home Decor,Assorted Colour Bird Ornament,Unspecified,3,1.69,5.07,United Kingdom
542717,2011-01-31,Home Decor,White Hanging Heart T-Light Holder,White,1,2.95,2.95,United Kingdom
542718,2011-01-31,Home Decor,Victorian Glass Hanging T-Light,Unspecified,72,1.25,90.0,United Kingdom
542719,2011-01-31,Home Decor,Assorted Colour Bird Ornament,Unspecified,2,1.69,3.38,United Kingdom
542719,2011-01-31,Home Decor,White Hanging Heart T-Light Holder,White,2,2.95,5.9,United Kingdom
542719,2011-01-31,Home Decor,Assorted Colour Bird Ornament,Unspecified,1,1.69,1.69,United Kingdom
542719,2011-01-31,Uncategorised,Rex Cash+Carry Jumbo Shopper,Unspecified,2,0.95,1.9,United Kingdom
542720,2011-01-31,Bags & Storage,Strawberry Ceramic Trinket Box,Unspecified,12,1.25,15.0,Netherlands
542723,2011-01-31,Home Decor,Red Hanging Heart T-Light Holder,Red,7,2.95,20.65,United Kingdom
542724,2011-01-31,Bags & Storage,Jumbo  Bag Baroque Black White,Black,10,1.95,19.5,United Kingdom
542724,2011-01-31,Bags & Storage,Jumbo Bag Pink Vintage Paisley,Pink,10,1.95,19.5,United Kingdom
542724,2011-01-31,Bags & Storage,Jumbo Bag Strawberry,Unspecified,10,1.95,19.5,United Kingdom
542724,2011-01-31,Bags & Storage,Jumbo Storage Bag Suki,Unspecified,10,1.95,19.5,United Kingdom
542728,2011-01-31,Bags & Storage,Strawberry Ceramic Trinket Box,Unspecified,72,1.06,76.32,United Kingdom
542728,2011-01-31,Bags & Storage,Lunch Bag Cars Blue,Blue,20,1.65,33.0,United Kingdom
542729,2011-01-31,Home Decor,Victorian Glass Hanging T-Light,Unspecified,12,1.25,15.0,United Kingdom
542731,2011-01-31,Uncategorised,Rex Cash+Carry Jumbo Shopper,Unspecified,2,0.95,1.9,United Kingdom
542733,2011-01-31,Bags & Storage,Jumbo  Bag Baroque Black White,Black,1,1.95,1.95,United Kingdom
542735,2011-01-31,Home Decor,Red Toadstool Led Night Light,Red,24,1.65,39.6,France
542737,2011-01-31,Home Decor,Hanging Heart Zinc T-Light Holder,Unspecified,12,0.85,10.2,United Kingdom
542737,2011-01-31,Uncategorised,Jumbo Shopper Vintage Red Paisley,Red,1,1.95,1.95,United Kingdom
542746,2011-01-31,Uncategorised,Rex Cash+Carry Jumbo Shopper,Unspecified,2,0.95,1.9,United Kingdom
542777,2011-02-01,Home Decor,Red Hanging Heart T-Light Holder,Red,12,2.95,35.4,EIRE
542777,2011-02-01,Home Decor,White Hanging Heart T-Light Holder,White,6,2.95,17.7,EIRE
542777,2011-02-01,Bags & Storage,Strawberry Ceramic Trinket Box,Unspecified,24,1.25,30.0,EIRE
542777,2011-02-01,Home Decor,Lunch Bag Spaceboy Design,Unspecified,10,1.65,16.5,EIRE
542778,2011-02-01,Home Decor,Assorted Colour Bird Ornament,Unspecified,8,1.69,13.52,United Kingdom
542779,2011-02-01,Kitchen & Dining,Pack Of 60 Pink Paisley Cake Cases,Pink,24,0.55,13.2,United Kingdom
542780,2011-02-01,Bags & Storage,Jumbo Storage Bag Suki,Unspecified,20,1.95,39.0,United Kingdom
542780,2011-02-01,Bags & Storage,Jumbo Bag Pink Vintage Paisley,Pink,10,1.95,19.5,United Kingdom
542780,2011-02-01,Home Decor,White Hanging Heart T-Light Holder,White,32,2.55,81.6,United Kingdom
542780,2011-02-01,Uncategorised,Party Bunting,Unspecified,10,4.65,46.5,United Kingdom
542782,2011-02-01,Home Decor,Wooden Frame Antique White,White,12,2.95,35.4,Germany
542788,2011-02-01,Kitchen & Dining,Pack Of 60 Pink Paisley Cake Cases,Pink,48,0.55,26.4,United Kingdom
542788,2011-02-01,Kitchen & Dining,Hanging Heart Jar T-Light Holder,Unspecified,36,1.06,38.16,United Kingdom
542788,2011-02-01,Home Decor,Hanging Heart Zinc T-Light Holder,Unspecified,24,0.85,20.4,United Kingdom
542789,2011-02-01,Uncategorised,Party Bunting,Unspecified,100,3.75,375.0,United Kingdom
542789,2011-02-01,Bags & Storage,Jumbo Bag Strawberry,Unspecified,100,1.65,165.0,United Kingdom
542789,2011-02-01,Home Decor,Assorted Colour Bird Ornament,Unspecified,160,1.45,232.0,United Kingdom
542789,2011-02-01,Uncategorised,Love Building Block Word,Unspecified,18,5.45,98.1,United Kingdom
542789,2011-02-01,Uncategorised,Home Building Block Word,Unspecified,18,5.45,98.1,United Kingdom
542789,2011-02-01,Home Decor,White Hanging Heart T-Light Holder,White,32,2.55,81.6,United Kingdom
542790,2011-02-01,Stationery & Craft,Vintage Snap Cards,Unspecified,12,0.85,10.2,United Kingdom
542790,2011-02-01,Home Decor,Victorian Glass Hanging T-Light,Unspecified,12,1.25,15.0,United Kingdom
542790,2011-02-01,Bags & Storage,Jumbo Storage Bag Suki,Unspecified,10,1.95,19.5,United Kingdom
542790,2011-02-01,Home Decor,White Hanging Heart T-Light Holder,White,6,2.95,17.7,United Kingdom
542791,2011-02-01,Bags & Storage,Jumbo  Bag Baroque Black White,Black,10,1.95,19.5,United Kingdom
542791,2011-02-01,Uncategorised,Jumbo Shopper Vintage Red Paisley,Red,10,1.95,19.5,United Kingdom
542791,2011-02-01,Uncategorised,Love Building Block Word,Unspecified,2,5.95,11.9,United Kingdom
542791,2011-02-01,Bags & Storage,Strawberry Ceramic Trinket Box,Unspecified,1,1.25,1.25,United Kingdom
542791,2011-02-01,Home Decor,Lunch Bag Spaceboy Design,Unspecified,2,1.65,3.3,United Kingdom
542794,2011-02-01,Bags & Storage,Woodland Charlotte Bag,Unspecified,1,1.63,1.63,United Kingdom
542794,2011-02-01,Bags & Storage,Strawberry Ceramic Trinket Box,Unspecified,3,2.46,7.38,United Kingdom
542794,2011-02-01,Kitchen & Dining,Pack Of 60 Pink Paisley Cake Cases,Pink,1,1.25,1.25,United Kingdom
542794,2011-02-01,Bags & Storage,Jumbo  Bag Baroque Black White,Black,2,4.13,8.26,United Kingdom
542795,2011-02-01,Home Decor,Assorted Colour Bird Ornament,Unspecified,24,1.69,40.56,United Kingdom
542796,2011-02-01,Uncategorised,Rex Cash+Carry Jumbo Shopper,Unspecified,2,0.95,1.9,United Kingdom
542797,2011-02-01,Uncategorised,Rex Cash+Carry Jumbo Shopper,Unspecified,1,0.95,0.95,United Kingdom
542806,2011-02-01,Home Decor,Red Hanging Heart T-Light Holder,Red,6,2.95,17.7,United Kingdom
542806,2011-02-01,Home Decor,Wooden Frame Antique White,White,12,2.95,35.4,United Kingdom
542806,2011-02-01,Home Decor,White Hanging Heart T-Light Holder,White,33,2.55,84.15,United Kingdom
542806,2011-02-01,Uncategorised,Love Building Block Word,Unspecified,10,5.95,59.5,United Kingdom
542812,2011-02-01,Kitchen & Dining,Pack Of 60 Pink Paisley Cake Cases,Pink,12,0.55,6.6,United Kingdom
542812,2011-02-01,Kitchen & Dining,Pack Of 72 Skull Cake Cases,Unspecified,12,0.55,6.6,United Kingdom
542836,2011-02-01,Kitchen & Dining,Pack Of 60 Pink Paisley Cake Cases,Pink,2,0.55,1.1,United Kingdom
542836,2011-02-01,Kitchen & Dining,Pack Of 72 Skull Cake Cases,Unspecified,5,0.55,2.75,United Kingdom
542836,2011-02-01,Bags & Storage,Lunch Bag  Black Skull.,Black,10,1.65,16.5,United Kingdom
542858,2011-02-01,Bags & Storage,Lunch Bag  Black Skull.,Black,2,1.65,3.3,United Kingdom
542858,2011-02-01,Kitchen & Dining,Pack Of 60 Pink Paisley Cake Cases,Pink,4,0.55,2.2,United Kingdom
542858,2011-02-01,Kitchen & Dining,Pack Of 72 Skull Cake Cases,Unspecified,4,0.55,2.2,United Kingdom
542858,2011-02-01,Kitchen & Dining,60 Teatime Fairy Cake Cases,Unspecified,4,0.55,2.2,United Kingdom
542862,2011-02-01,Home Decor,Lunch Bag Spaceboy Design,Unspecified,1,1.65,1.65,United Kingdom
542863,2011-02-01,Bags & Storage,Lunch Bag  Black Skull.,Black,10,1.65,16.5,United Kingdom
542864,2011-02-01,Home Decor,Victorian Glass Hanging T-Light,Unspecified,12,1.25,15.0,United Kingdom
542867,2011-02-01,Bags & Storage,Strawberry Ceramic Trinket Box,Unspecified,4,1.25,5.0,United Kingdom
542867,2011-02-01,Bags & Storage,Lunch Bag Cars Blue,Blue,2,1.65,3.3,United Kingdom
542867,2011-02-01,Home Decor,Lunch Bag Spaceboy Design,Unspecified,2,1.65,3.3,United Kingdom
542868,2011-02-01,Home Decor,Zinc Metal Heart Decoration,Unspecified,12,1.25,15.0,United Kingdom
542868,2011-02-01,Home Decor,Assorted Colour Bird Ornament,Unspecified,24,1.69,40.56,United Kingdom
542868,2011-02-01,Uncategorised,Rex Cash+Carry Jumbo Shopper,Unspecified,2,0.95,1.9,United Kingdom
542869,2011-02-01,Home Decor,Wooden Frame Antique White,White,6,2.95,17.7,United Kingdom
542869,2011-02-01,Home Decor,Assorted Colour Bird Ornament,Unspecified,8,1.69,13.52,United Kingdom
542870,2011-02-01,Bags & Storage,Woodland Charlotte Bag,Unspecified,10,0.85,8.5,United Kingdom
542870,2011-02-01,Bags & Storage,Jumbo  Bag Baroque Black White,Black,10,1.95,19.5,United Kingdom
542872,2011-02-01,Home Decor,Hanging Heart Zinc T-Light Holder,Unspecified,12,0.85,10.2,United Kingdom
542881,2011-02-01,Home Decor,Wooden Frame Antique White,White,1,2.95,2.95,United Kingdom
542881,2011-02-01,Kitchen & Dining,Pack Of 72 Skull Cake Cases,Unspecified,1,0.55,0.55,United Kingdom
542881,2011-02-01,Home Decor,Red Hanging Heart T-Light Holder,Red,2,2.95,5.9,United Kingdom
542881,2011-02-01,Uncategorised,Home Building Block Word,Unspecified,1,5.95,5.95,United Kingdom
542886,2011-02-01,Home Decor,Assorted Colour Bird Ornament,Unspecified,24,1.69,40.56,United Kingdom
542886,2011-02-01,Uncategorised,Rex Cash+Carry Jumbo Shopper,Unspecified,1,0.95,0.95,United Kingdom
542886,2011-02-01,Home Decor,Hanging Heart Zinc T-Light Holder,Unspecified,24,0.85,20.4,United Kingdom
542886,2011-02-01,Home Decor,Red Toadstool Led Night Light,Red,1,1.65,1.65,United Kingdom
542886,2011-02-01,Uncategorised,Rex Cash+Carry Jumbo Shopper,Unspecified,2,0.95,1.9,United Kingdom
542887,2011-02-01,Bags & Storage,Jumbo Storage Bag Suki,Unspecified,20,1.95,39.0,Austria
542887,2011-02-01,Bags & Storage,Woodland Charlotte Bag,Unspecified,20,0.85,17.0,Austria
542887,2011-02-01,Bags & Storage,Lunch Bag Woodland,Unspecified,20,1.65,33.0,Austria
542887,2011-02-01,Bags & Storage,Lunch Bag Cars Blue,Blue,20,1.65,33.0,Austria
542890,2011-02-01,Home Decor,Hanging Heart Zinc T-Light Holder,Unspecified,12,0.85,10.2,United Kingdom
542890,2011-02-01,Home Decor,Red Hanging Heart T-Light Holder,Red,1,2.95,2.95,United Kingdom
542890,2011-02-01,Uncategorised,Love Building Block Word,Unspecified,2,5.95,11.9,United Kingdom
542890,2011-02-01,Home Decor,Zinc Metal Heart Decoration,Unspecified,12,1.25,15.0,United Kingdom
542891,2011-02-01,Home Decor,White Hanging Heart T-Light Holder,White,64,2.55,163.2,United Kingdom
542891,2011-02-01,Home Decor,Wooden Frame Antique White,White,48,2.55,122.4,United Kingdom
542891,2011-02-01,Home Decor,Victorian Glass Hanging T-Light,Unspecified,96,1.06,101.76,United Kingdom
542893,2011-02-01,Home Decor,Assorted Colour Bird Ornament,Unspecified,16,1.69,27.04,United Kingdom
542895,2011-02-01,Bags & Storage,Jumbo Storage Bag Suki,Unspecified,3,1.95,5.85,United Kingdom
542895,2011-02-01,Bags & Storage,Jumbo  Bag Baroque Black White,Black,4,1.95,7.8,United Kingdom
542895,2011-02-01,Uncategorised,Party Bunting,Unspecified,2,4.65,9.3,United Kingdom
542895,2011-02-01,Home Decor,Red Hanging Heart T-Light Holder,Red,1,2.95,2.95,United Kingdom
542895,2011-02-01,Home Decor,White Hanging Heart T-Light Holder,White,3,2.95,8.85,United Kingdom
542897,2011-02-01,Home Decor,White Hanging Heart T-Light Holder,White,6,2.95,17.7,United Kingdom
542897,2011-02-01,Home Decor,Red Hanging Heart T-Light Holder,Red,6,2.95,17.7,United Kingdom
542898,2011-02-01,Bags & Storage,Strawberry Ceramic Trinket Box,Unspecified,4,1.25,5.0,United Kingdom
542898,2011-02-01,Kitchen & Dining,60 Teatime Fairy Cake Cases,Unspecified,2,0.55,1.1,United Kingdom
542898,2011-02-01,Kitchen & Dining,Pack Of 60 Pink Paisley Cake Cases,Pink,2,0.55,1.1,United Kingdom
542898,2011-02-01,Uncategorised,Home Building Block Word,Unspecified,1,5.95,5.95,United Kingdom
542898,2011-02-01,Uncategorised,Love Building Block Word,Unspecified,1,5.95,5.95,United Kingdom
542898,2011-02-01,Home Decor,Bathroom Metal Sign,Unspecified,1,0.55,0.55,United Kingdom
542904,2011-02-01,Home Decor,Red Toadstool Led Night Light,Red,24,1.65,39.6,France
542905,2011-02-01,Home Decor,Assorted Colour Bird Ornament,Unspecified,40,1.69,67.6,Spain
542906,2011-02-01,Home Decor,Lunch Bag Spaceboy Design,Unspecified,4,4.13,16.52,United Kingdom
542906,2011-02-01,Home Decor,White Hanging Heart T-Light Holder,White,1,5.79,5.79,United Kingdom
542906,2011-02-01,Bags & Storage,Lunch Bag  Black Skull.,Black,1,4.13,4.13,United Kingdom
542906,2011-02-01,Uncategorised,Party Bunting,Unspecified,1,10.79,10.79,United Kingdom
542906,2011-02-01,Home Decor,Bathroom Metal Sign,Unspecified,3,1.25,3.75,United Kingdom
542906,2011-02-01,Home Decor,Hanging Heart Zinc T-Light Holder,Unspecified,5,2.08,10.4,United Kingdom
542906,2011-02-01,Kitchen & Dining,60 Teatime Fairy Cake Cases,Unspecified,10,1.25,12.5,United Kingdom
542906,2011-02-01,Bags & Storage,Jumbo  Bag Baroque Black White,Black,1,4.13,4.13,United Kingdom
542906,2011-02-01,Bags & Storage,Jumbo Bag Strawberry,Unspecified,1,4.13,4.13,United Kingdom
542906,2011-02-01,Kitchen & Dining,Pack Of 72 Skull Cake Cases,Unspecified,10,1.25,12.5,United Kingdom
542906,2011-02-01,Uncategorised,Home Building Block Word,Unspecified,1,11.63,11.63,United Kingdom
542906,2011-02-01,Bags & Storage,Jumbo Bag Pink Vintage Paisley,Pink,2,4.13,8.26,United Kingdom
542906,2011-02-01,Kitchen & Dining,Pack Of 60 Pink Paisley Cake Cases,Pink,10,1.25,12.5,United Kingdom
542908,2011-02-01,Home Decor,Red Hanging Heart T-Light Holder,Red,12,2.95,35.4,United Kingdom
542908,2011-02-01,Home Decor,White Hanging Heart T-Light Holder,White,12,2.95,35.4,United Kingdom
542914,2011-02-01,Bags & Storage,Woodland Charlotte Bag,Unspecified,5,0.85,4.25,United Kingdom
542914,2011-02-01,Bags & Storage,Lunch Bag Cars Blue,Blue,5,1.65,8.25,United Kingdom
542914,2011-02-01,Bags & Storage,Jumbo Bag Strawberry,Unspecified,8,1.95,15.6,United Kingdom
542914,2011-02-01,Bags & Storage,Jumbo  Bag Baroque Black White,Black,8,1.95,15.6,United Kingdom
542914,2011-02-01,Uncategorised,Jumbo Shopper Vintage Red Paisley,Red,8,1.95,15.6,United Kingdom
542914,2011-02-01,Bags & Storage,Jumbo Bag Pink Vintage Paisley,Pink,8,1.95,15.6,United Kingdom
542914,2011-02-01,Bags & Storage,Jumbo Storage Bag Suki,Unspecified,8,1.95,15.6,United Kingdom
542920,2011-02-02,Bags & Storage,Jumbo Bag Strawberry,Unspecified,100,1.65,165.0,United Kingdom
542920,2011-02-02,Bags & Storage,Jumbo Bag Pink Vintage Paisley,Pink,100,1.65,165.0,United Kingdom
542923,2011-02-02,Home Decor,White Hanging Heart T-Light Holder,White,6,2.95,17.7,United Kingdom
542927,2011-02-02,Home Decor,Victorian Glass Hanging T-Light,Unspecified,96,1.06,101.76,United Kingdom
542928,2011-02-02,Bags & Storage,Lunch Bag Woodland,Unspecified,10,1.65,16.5,United Kingdom
542929,2011-02-02,Bags & Storage,Jumbo Bag Strawberry,Unspecified,10,1.95,19.5,United Kingdom
542930,2011-02-02,Home Decor,Assorted Colour Bird Ornament,Unspecified,160,1.45,232.0,United Kingdom
542931,2011-02-02,Kitchen & Dining,60 Teatime Fairy Cake Cases,Unspecified,24,0.55,13.2,United Kingdom
542932,2011-02-02,Uncategorised,Love Building Block Word,Unspecified,6,5.95,35.7,United Kingdom
542932,2011-02-02,Home Decor,White Hanging Heart T-Light Holder,White,32,2.55,81.6,United Kingdom
542932,2011-02-02,Home Decor,Hanging Heart Zinc T-Light Holder,Unspecified,24,0.85,20.4,United Kingdom
542932,2011-02-02,Home Decor,Assorted Colour Bird Ornament,Unspecified,32,1.69,54.08,United Kingdom
542932,2011-02-02,Home Decor,Victorian Glass Hanging T-Light,Unspecified,48,1.25,60.0,United Kingdom
542932,2011-02-02,Home Decor,Red Hanging Heart T-Light Holder,Red,12,2.95,35.4,United Kingdom
542932,2011-02-02,Kitchen & Dining,Pack Of 72 Skull Cake Cases,Unspecified,24,0.55,13.2,United Kingdom
542932,2011-02-02,Home Decor,Wooden Frame Antique White,White,12,2.95,35.4,United Kingdom
542934,2011-02-02,Home Decor,White Hanging Heart T-Light Holder,White,32,2.55,81.6,United Kingdom
542990,2011-02-02,Home Decor,Red Hanging Heart T-Light Holder,Red,6,2.95,17.7,United Kingdom
542994,2011-02-02,Home Decor,White Hanging Heart T-Light Holder,White,64,2.55,163.2,United Kingdom
542996,2011-02-02,Home Decor,Assorted Colour Bird Ornament,Unspecified,24,1.69,40.56,United Kingdom
542996,2011-02-02,Uncategorised,Rex Cash+Carry Jumbo Shopper,Unspecified,1,0.95,0.95,United Kingdom
542997,2011-02-02,Uncategorised,Party Bunting,Unspecified,5,9.13,45.65,United Kingdom
542997,2011-02-02,Home Decor,Bathroom Metal Sign,Unspecified,1,1.25,1.25,United Kingdom
542997,2011-02-02,Home Decor,Hanging Heart Zinc T-Light Holder,Unspecified,1,2.08,2.08,United Kingdom
542998,2011-02-02,Bags & Storage,Strawberry Ceramic Trinket Box,Unspecified,2,3.29,6.58,United Kingdom
542998,2011-02-02,Home Decor,Red Toadstool Led Night Light,Red,4,4.13,16.52,United Kingdom
