Date,Product Name,Product Category,Units Sold,Unit Price,Total Revenue,Region,Transaction ID
2025-06-08,Oversized Cotton Tee,Men · Topwear,16,349,5584,Delhi,T20250608-DEL
2025-06-08,Linen Blend Casual Shirt,Men · Topwear,14,999,13986,Delhi,T20250608-DEL
2025-06-08,Pique Polo T-Shirt,Men · Topwear,7,599,4193,Delhi,T20250608-DEL
2025-06-08,Slim Fit Chinos,Men · Bottomwear,9,1199,10791,Delhi,T20250608-DEL
2025-06-08,Straight Fit Denim Jeans,Men · Bottomwear,11,1499,16489,Delhi,T20250608-DEL
2025-06-08,Cargo Joggers,Men · Bottomwear,4,899,3596,Delhi,T20250608-DEL
2025-06-08,Rayon Crop Top,Women · Topwear,18,399,7182,Delhi,T20250608-DEL
2025-06-08,Printed A-Line Kurti,Women · Topwear,10,799,7990,Delhi,T20250608-DEL
2025-06-08,Ribbed Knit Top,Women · Topwear,10,549,5490,Delhi,T20250608-DEL
2025-06-08,Oversized Sweatshirt,Women · Topwear,2,1099,2198,Delhi,T20250608-DEL
2025-06-08,High-Rise Skinny Jeans,Women · Bottomwear,8,1399,11192,Delhi,T20250608-DEL
2025-06-08,Flowy Palazzo Pants,Women · Bottomwear,6,699,4194,Delhi,T20250608-DEL
2025-06-08,Pleated Midi Skirt,Women · Bottomwear,10,899,8990,Delhi,T20250608-DEL
2025-06-08,Puffer Jacket,Outerwear,1,2499,2499,Delhi,T20250608-DEL
2025-06-08,Denim Jacket,Outerwear,2,1799,3598,Delhi,T20250608-DEL
2025-06-08,Anarkali Kurta Set,Ethnic & Occasion,3,1999,5997,Delhi,T20250608-DEL
2025-06-08,Cotton Handloom Saree,Ethnic & Occasion,4,1599,6396,Delhi,T20250608-DEL
2025-06-08,Nehru Jacket,Ethnic & Occasion,3,1499,4497,Delhi,T20250608-DEL
2025-06-08,Oversized Cotton Tee,Men · Topwear,12,349,4188,Hyderabad,T20250608-HYD
2025-06-08,Linen Blend Casual Shirt,Men · Topwear,6,999,5994,Hyderabad,T20250608-HYD
2025-06-08,Zip-Up Hoodie,Men · Topwear,6,1299,7794,Hyderabad,T20250608-HYD
2025-06-08,Pique Polo T-Shirt,Men · Topwear,8,599,4792,Hyderabad,T20250608-HYD
2025-06-08,Slim Fit Chinos,Men · Bottomwear,3,1199,3597,Hyderabad,T20250608-HYD
2025-06-08,Straight Fit Denim Jeans,Men · Bottomwear,5,1499,7495,Hyderabad,T20250608-HYD
2025-06-08,Cargo Joggers,Men · Bottomwear,3,899,2697,Hyderabad,T20250608-HYD
2025-06-08,Rayon Crop Top,Women · Topwear,3,399,1197,Hyderabad,T20250608-HYD
2025-06-08,Printed A-Line Kurti,Women · Topwear,9,799,7191,Hyderabad,T20250608-HYD
2025-06-08,Ribbed Knit Top,Women · Topwear,5,549,2745,Hyderabad,T20250608-HYD
2025-06-08,Oversized Sweatshirt,Women · Topwear,7,1099,7693,Hyderabad,T20250608-HYD
2025-06-08,High-Rise Skinny Jeans,Women · Bottomwear,6,1399,8394,Hyderabad,T20250608-HYD
2025-06-08,Flowy Palazzo Pants,Women · Bottomwear,4,699,2796,Hyderabad,T20250608-HYD
2025-06-08,Pleated Midi Skirt,Women · Bottomwear,4,899,3596,Hyderabad,T20250608-HYD
2025-06-08,Puffer Jacket,Outerwear,2,2499,4998,Hyderabad,T20250608-HYD
2025-06-08,Denim Jacket,Outerwear,3,1799,5397,Hyderabad,T20250608-HYD
2025-06-08,Anarkali Kurta Set,Ethnic & Occasion,3,1999,5997,Hyderabad,T20250608-HYD
2025-06-08,Cotton Handloom Saree,Ethnic & Occasion,3,1599,4797,Hyderabad,T20250608-HYD
2025-06-08,Nehru Jacket,Ethnic & Occasion,2,1499,2998,Hyderabad,T20250608-HYD
2025-06-08,Embroidered Sherwani,Ethnic & Occasion,3,3499,10497,Hyderabad,T20250608-HYD
2025-06-08,Oversized Cotton Tee,Men · Topwear,11,349,3839,Chennai,T20250608-CHE
2025-06-08,Linen Blend Casual Shirt,Men · Topwear,6,999,5994,Chennai,T20250608-CHE
2025-06-08,Pique Polo T-Shirt,Men · Topwear,10,599,5990,Chennai,T20250608-CHE
2025-06-08,Slim Fit Chinos,Men · Bottomwear,4,1199,4796,Chennai,T20250608-CHE
2025-06-08,Straight Fit Denim Jeans,Men · Bottomwear,5,1499,7495,Chennai,T20250608-CHE
2025-06-08,Cargo Joggers,Men · Bottomwear,4,899,3596,Chennai,T20250608-CHE
2025-06-08,Rayon Crop Top,Women · Topwear,9,399,3591,Chennai,T20250608-CHE
2025-06-08,Printed A-Line Kurti,Women · Topwear,7,799,5593,Chennai,T20250608-CHE
2025-06-08,Ribbed Knit Top,Women · Topwear,3,549,1647,Chennai,T20250608-CHE
2025-06-08,High-Rise Skinny Jeans,Women · Bottomwear,6,1399,8394,Chennai,T20250608-CHE
2025-06-08,Flowy Palazzo Pants,Women · Bottomwear,8,699,5592,Chennai,T20250608-CHE
2025-06-08,Pleated Midi Skirt,Women · Bottomwear,2,899,1798,Chennai,T20250608-CHE
2025-06-08,Puffer Jacket,Outerwear,1,2499,2499,Chennai,T20250608-CHE
2025-06-08,Denim Jacket,Outerwear,3,1799,5397,Chennai,T20250608-CHE
2025-06-08,Anarkali Kurta Set,Ethnic & Occasion,5,1999,9995,Chennai,T20250608-CHE
2025-06-08,Cotton Handloom Saree,Ethnic & Occasion,1,1599,1599,Chennai,T20250608-CHE
2025-06-08,Nehru Jacket,Ethnic & Occasion,2,1499,2998,Chennai,T20250608-CHE
2025-06-08,Embroidered Sherwani,Ethnic & Occasion,1,3499,3499,Chennai,T20250608-CHE
2025-06-08,Oversized Cotton Tee,Men · Topwear,4,349,1396,Pune,T20250608-PUN
2025-06-08,Linen Blend Casual Shirt,Men · Topwear,5,999,4995,Pune,T20250608-PUN
2025-06-08,Zip-Up Hoodie,Men · Topwear,5,1299,6495,Pune,T20250608-PUN
2025-06-08,Pique Polo T-Shirt,Men · Topwear,4,599,2396,Pune,T20250608-PUN
2025-06-08,Slim Fit Chinos,Men · Bottomwear,2,1199,2398,Pune,T20250608-PUN
2025-06-08,Straight Fit Denim Jeans,Men · Bottomwear,8,1499,11992,Pune,T20250608-PUN
2025-06-08,Cargo Joggers,Men · Bottomwear,4,899,3596,Pune,T20250608-PUN
2025-06-08,Rayon Crop Top,Women · Topwear,8,399,3192,Pune,T20250608-PUN
2025-06-08,Printed A-Line Kurti,Women · Topwear,9,799,7191,Pune,T20250608-PUN
2025-06-08,High-Rise Skinny Jeans,Women · Bottomwear,6,1399,8394,Pune,T20250608-PUN
2025-06-08,Flowy Palazzo Pants,Women · Bottomwear,4,699,2796,Pune,T20250608-PUN
2025-06-08,Pleated Midi Skirt,Women · Bottomwear,5,899,4495,Pune,T20250608-PUN
2025-06-08,Puffer Jacket,Outerwear,5,2499,12495,Pune,T20250608-PUN
2025-06-08,Denim Jacket,Outerwear,3,1799,5397,Pune,T20250608-PUN
2025-06-08,Anarkali Kurta Set,Ethnic & Occasion,8,1999,15992,Pune,T20250608-PUN
2025-06-08,Cotton Handloom Saree,Ethnic & Occasion,2,1599,3198,Pune,T20250608-PUN
2025-06-08,Nehru Jacket,Ethnic & Occasion,1,1499,1499,Pune,T20250608-PUN
2025-06-08,Oversized Cotton Tee,Men · Topwear,16,349,5584,Kolkata,T20250608-KOL
2025-06-08,Linen Blend Casual Shirt,Men · Topwear,6,999,5994,Kolkata,T20250608-KOL
2025-06-08,Zip-Up Hoodie,Men · Topwear,3,1299,3897,Kolkata,T20250608-KOL
2025-06-08,Pique Polo T-Shirt,Men · Topwear,8,599,4792,Kolkata,T20250608-KOL
2025-06-08,Slim Fit Chinos,Men · Bottomwear,2,1199,2398,Kolkata,T20250608-KOL
2025-06-08,Straight Fit Denim Jeans,Men · Bottomwear,3,1499,4497,Kolkata,T20250608-KOL
2025-06-08,Cargo Joggers,Men · Bottomwear,2,899,1798,Kolkata,T20250608-KOL
2025-06-08,Rayon Crop Top,Women · Topwear,9,399,3591,Kolkata,T20250608-KOL
2025-06-08,Printed A-Line Kurti,Women · Topwear,11,799,8789,Kolkata,T20250608-KOL
2025-06-08,Ribbed Knit Top,Women · Topwear,3,549,1647,Kolkata,T20250608-KOL
2025-06-08,Oversized Sweatshirt,Women · Topwear,3,1099,3297,Kolkata,T20250608-KOL
2025-06-08,High-Rise Skinny Jeans,Women · Bottomwear,7,1399,9793,Kolkata,T20250608-KOL
2025-06-08,Flowy Palazzo Pants,Women · Bottomwear,2,699,1398,Kolkata,T20250608-KOL
2025-06-08,Pleated Midi Skirt,Women · Bottomwear,2,899,1798,Kolkata,T20250608-KOL
2025-06-08,Puffer Jacket,Outerwear,1,2499,2499,Kolkata,T20250608-KOL
2025-06-08,Denim Jacket,Outerwear,6,1799,10794,Kolkata,T20250608-KOL
2025-06-08,Cotton Handloom Saree,Ethnic & Occasion,3,1599,4797,Kolkata,T20250608-KOL
2025-06-08,Nehru Jacket,Ethnic & Occasion,1,1499,1499,Kolkata,T20250608-KOL
2025-06-08,Embroidered Sherwani,Ethnic & Occasion,2,3499,6998,Kolkata,T20250608-KOL
2025-06-08,Oversized Cotton Tee,Men · Topwear,8,349,2792,Ahmedabad,T20250608-AHM
2025-06-08,Linen Blend Casual Shirt,Men · Topwear,3,999,2997,Ahmedabad,T20250608-AHM
2025-06-08,Zip-Up Hoodie,Men · Topwear,1,1299,1299,Ahmedabad,T20250608-AHM
2025-06-08,Pique Polo T-Shirt,Men · Topwear,4,599,2396,Ahmedabad,T20250608-AHM
2025-06-08,Slim Fit Chinos,Men · Bottomwear,4,1199,4796,Ahmedabad,T20250608-AHM
2025-06-08,Straight Fit Denim Jeans,Men · Bottomwear,7,1499,10493,Ahmedabad,T20250608-AHM
2025-06-08,Cargo Joggers,Men · Bottomwear,2,899,1798,Ahmedabad,T20250608-AHM
2025-06-08,Rayon Crop Top,Women · Topwear,5,399,1995,Ahmedabad,T20250608-AHM
2025-06-08,Printed A-Line Kurti,Women · Topwear,6,799,4794,Ahmedabad,T20250608-AHM
2025-06-08,Ribbed Knit Top,Women · Topwear,4,549,2196,Ahmedabad,T20250608-AHM
2025-06-08,Oversized Sweatshirt,Women · Topwear,1,1099,1099,Ahmedabad,T20250608-AHM
2025-06-08,High-Rise Skinny Jeans,Women · Bottomwear,3,1399,4197,Ahmedabad,T20250608-AHM
2025-06-08,Flowy Palazzo Pants,Women · Bottomwear,7,699,4893,Ahmedabad,T20250608-AHM
2025-06-08,Pleated Midi Skirt,Women · Bottomwear,3,899,2697,Ahmedabad,T20250608-AHM
2025-06-08,Puffer Jacket,Outerwear,1,2499,2499,Ahmedabad,T20250608-AHM
2025-06-08,Anarkali Kurta Set,Ethnic & Occasion,2,1999,3998,Ahmedabad,T20250608-AHM
2025-06-08,Cotton Handloom Saree,Ethnic & Occasion,2,1599,3198,Ahmedabad,T20250608-AHM
2025-06-08,Nehru Jacket,Ethnic & Occasion,3,1499,4497,Ahmedabad,T20250608-AHM
2025-06-08,Embroidered Sherwani,Ethnic & Occasion,1,3499,3499,Ahmedabad,T20250608-AHM
2025-06-09,Oversized Cotton Tee,Men · Topwear,11,349,3839,Bengaluru,T20250609-BEN
2025-06-09,Linen Blend Casual Shirt,Men · Topwear,2,999,1998,Bengaluru,T20250609-BEN
2025-06-09,Zip-Up Hoodie,Men · Topwear,4,1299,5196,Bengaluru,T20250609-BEN
2025-06-09,Pique Polo T-Shirt,Men · Topwear,1,599,599,Bengaluru,T20250609-BEN
2025-06-09,Slim Fit Chinos,Men · Bottomwear,3,1199,3597,Bengaluru,T20250609-BEN
2025-06-09,Straight Fit Denim Jeans,Men · Bottomwear,8,1499,11992,Bengaluru,T20250609-BEN
2025-06-09,Cargo Joggers,Men · Bottomwear,4,899,3596,Bengaluru,T20250609-BEN
2025-06-09,Rayon Crop Top,Women · Topwear,6,399,2394,Bengaluru,T20250609-BEN
2025-06-09,Printed A-Line Kurti,Women · Topwear,7,799,5593,Bengaluru,T20250609-BEN
2025-06-09,Ribbed Knit Top,Women · Topwear,5,549,2745,Bengaluru,T20250609-BEN
2025-06-09,Oversized Sweatshirt,Women · Topwear,5,1099,5495,Bengaluru,T20250609-BEN
2025-06-09,High-Rise Skinny Jeans,Women · Bottomwear,7,1399,9793,Bengaluru,T20250609-BEN
2025-06-09,Flowy Palazzo Pants,Women · Bottomwear,1,699,699,Bengaluru,T20250609-BEN
2025-06-09,Pleated Midi Skirt,Women · Bottomwear,1,899,899,Bengaluru,T20250609-BEN
2025-06-09,Puffer Jacket,Outerwear,3,2499,7497,Bengaluru,T20250609-BEN
2025-06-09,Denim Jacket,Outerwear,7,1799,12593,Bengaluru,T20250609-BEN
2025-06-09,Anarkali Kurta Set,Ethnic & Occasion,5,1999,9995,Bengaluru,T20250609-BEN
2025-06-09,Cotton Handloom Saree,Ethnic & Occasion,3,1599,4797,Bengaluru,T20250609-BEN
2025-06-09,Embroidered Sherwani,Ethnic & Occasion,1,3499,3499,Bengaluru,T20250609-BEN
2025-06-09,Oversized Cotton Tee,Men · Topwear,9,349,3141,Mumbai,T20250609-MUM
2025-06-09,Linen Blend Casual Shirt,Men · Topwear,3,999,2997,Mumbai,T20250609-MUM
2025-06-09,Zip-Up Hoodie,Men · Topwear,4,1299,5196,Mumbai,T20250609-MUM
2025-06-09,Pique Polo T-Shirt,Men · Topwear,9,599,5391,Mumbai,T20250609-MUM
2025-06-09,Slim Fit Chinos,Men · Bottomwear,8,1199,9592,Mumbai,T20250609-MUM
2025-06-09,Straight Fit Denim Jeans,Men · Bottomwear,7,1499,10493,Mumbai,T20250609-MUM
2025-06-09,Cargo Joggers,Men · Bottomwear,3,899,2697,Mumbai,T20250609-MUM
2025-06-09,Rayon Crop Top,Women · Topwear,7,399,2793,Mumbai,T20250609-MUM
2025-06-09,Printed A-Line Kurti,Women · Topwear,6,799,4794,Mumbai,T20250609-MUM
2025-06-09,Ribbed Knit Top,Women · Topwear,6,549,3294,Mumbai,T20250609-MUM
2025-06-09,Oversized Sweatshirt,Women · Topwear,6,1099,6594,Mumbai,T20250609-MUM
2025-06-09,High-Rise Skinny Jeans,Women · Bottomwear,6,1399,8394,Mumbai,T20250609-MUM
2025-06-09,Flowy Palazzo Pants,Women · Bottomwear,7,699,4893,Mumbai,T20250609-MUM
2025-06-09,Pleated Midi Skirt,Women · Bottomwear,4,899,3596,Mumbai,T20250609-MUM
2025-06-09,Puffer Jacket,Outerwear,2,2499,4998,Mumbai,T20250609-MUM
2025-06-09,Denim Jacket,Outerwear,3,1799,5397,Mumbai,T20250609-MUM
2025-06-09,Anarkali Kurta Set,Ethnic & Occasion,7,1999,13993,Mumbai,T20250609-MUM
2025-06-09,Cotton Handloom Saree,Ethnic & Occasion,2,1599,3198,Mumbai,T20250609-MUM
2025-06-09,Nehru Jacket,Ethnic & Occasion,2,1499,2998,Mumbai,T20250609-MUM
2025-06-09,Oversized Cotton Tee,Men · Topwear,11,349,3839,Delhi,T20250609-DEL
2025-06-09,Linen Blend Casual Shirt,Men · Topwear,4,999,3996,Delhi,T20250609-DEL
2025-06-09,Zip-Up Hoodie,Men · Topwear,5,1299,6495,Delhi,T20250609-DEL
2025-06-09,Pique Polo T-Shirt,Men · Topwear,10,599,5990,Delhi,T20250609-DEL
2025-06-09,Straight Fit Denim Jeans,Men · Bottomwear,6,1499,8994,Delhi,T20250609-DEL
2025-06-09,Cargo Joggers,Men · Bottomwear,3,899,2697,Delhi,T20250609-DEL
2025-06-09,Rayon Crop Top,Women · Topwear,9,399,3591,Delhi,T20250609-DEL
2025-06-09,Printed A-Line Kurti,Women · Topwear,10,799,7990,Delhi,T20250609-DEL
2025-06-09,Ribbed Knit Top,Women · Topwear,3,549,1647,Delhi,T20250609-DEL
2025-06-09,Oversized Sweatshirt,Women · Topwear,1,1099,1099,Delhi,T20250609-DEL
2025-06-09,High-Rise Skinny Jeans,Women · Bottomwear,5,1399,6995,Delhi,T20250609-DEL
2025-06-09,Flowy Palazzo Pants,Women · Bottomwear,9,699,6291,Delhi,T20250609-DEL
2025-06-09,Denim Jacket,Outerwear,2,1799,3598,Delhi,T20250609-DEL
2025-06-09,Anarkali Kurta Set,Ethnic & Occasion,6,1999,11994,Delhi,T20250609-DEL
2025-06-09,Cotton Handloom Saree,Ethnic & Occasion,2,1599,3198,Delhi,T20250609-DEL
2025-06-09,Embroidered Sherwani,Ethnic & Occasion,1,3499,3499,Delhi,T20250609-DEL
2025-06-09,Oversized Cotton Tee,Men · Topwear,9,349,3141,Hyderabad,T20250609-HYD
2025-06-09,Linen Blend Casual Shirt,Men · Topwear,3,999,2997,Hyderabad,T20250609-HYD
2025-06-09,Zip-Up Hoodie,Men · Topwear,5,1299,6495,Hyderabad,T20250609-HYD
2025-06-09,Pique Polo T-Shirt,Men · Topwear,3,599,1797,Hyderabad,T20250609-HYD
2025-06-09,Slim Fit Chinos,Men · Bottomwear,3,1199,3597,Hyderabad,T20250609-HYD
2025-06-09,Straight Fit Denim Jeans,Men · Bottomwear,5,1499,7495,Hyderabad,T20250609-HYD
2025-06-09,Cargo Joggers,Men · Bottomwear,3,899,2697,Hyderabad,T20250609-HYD
2025-06-09,Rayon Crop Top,Women · Topwear,7,399,2793,Hyderabad,T20250609-HYD
2025-06-09,Printed A-Line Kurti,Women · Topwear,8,799,6392,Hyderabad,T20250609-HYD
2025-06-09,Ribbed Knit Top,Women · Topwear,1,549,549,Hyderabad,T20250609-HYD
2025-06-09,Oversized Sweatshirt,Women · Topwear,6,1099,6594,Hyderabad,T20250609-HYD
2025-06-09,High-Rise Skinny Jeans,Women · Bottomwear,4,1399,5596,Hyderabad,T20250609-HYD
2025-06-09,Flowy Palazzo Pants,Women · Bottomwear,2,699,1398,Hyderabad,T20250609-HYD
2025-06-09,Denim Jacket,Outerwear,3,1799,5397,Hyderabad,T20250609-HYD
2025-06-09,Anarkali Kurta Set,Ethnic & Occasion,1,1999,1999,Hyderabad,T20250609-HYD
2025-06-09,Cotton Handloom Saree,Ethnic & Occasion,2,1599,3198,Hyderabad,T20250609-HYD
2025-06-09,Nehru Jacket,Ethnic & Occasion,2,1499,2998,Hyderabad,T20250609-HYD
2025-06-09,Embroidered Sherwani,Ethnic & Occasion,2,3499,6998,Hyderabad,T20250609-HYD
2025-06-09,Oversized Cotton Tee,Men · Topwear,9,349,3141,Chennai,T20250609-CHE
2025-06-09,Linen Blend Casual Shirt,Men · Topwear,10,999,9990,Chennai,T20250609-CHE
2025-06-09,Zip-Up Hoodie,Men · Topwear,2,1299,2598,Chennai,T20250609-CHE
2025-06-09,Pique Polo T-Shirt,Men · Topwear,3,599,1797,Chennai,T20250609-CHE
2025-06-09,Slim Fit Chinos,Men · Bottomwear,4,1199,4796,Chennai,T20250609-CHE
2025-06-09,Straight Fit Denim Jeans,Men · Bottomwear,2,1499,2998,Chennai,T20250609-CHE
2025-06-09,Cargo Joggers,Men · Bottomwear,4,899,3596,Chennai,T20250609-CHE
2025-06-09,Rayon Crop Top,Women · Topwear,6,399,2394,Chennai,T20250609-CHE
2025-06-09,Printed A-Line Kurti,Women · Topwear,7,799,5593,Chennai,T20250609-CHE
2025-06-09,Ribbed Knit Top,Women · Topwear,3,549,1647,Chennai,T20250609-CHE
2025-06-09,Oversized Sweatshirt,Women · Topwear,1,1099,1099,Chennai,T20250609-CHE
2025-06-09,High-Rise Skinny Jeans,Women · Bottomwear,4,1399,5596,Chennai,T20250609-CHE
2025-06-09,Flowy Palazzo Pants,Women · Bottomwear,10,699,6990,Chennai,T20250609-CHE
2025-06-09,Pleated Midi Skirt,Women · Bottomwear,2,899,1798,Chennai,T20250609-CHE
2025-06-09,Denim Jacket,Outerwear,1,1799,1799,Chennai,T20250609-CHE
2025-06-09,Anarkali Kurta Set,Ethnic & Occasion,1,1999,1999,Chennai,T20250609-CHE
2025-06-09,Cotton Handloom Saree,Ethnic & Occasion,4,1599,6396,Chennai,T20250609-CHE
2025-06-09,Nehru Jacket,Ethnic & Occasion,1,1499,1499,Chennai,T20250609-CHE
2025-06-09,Oversized Cotton Tee,Men · Topwear,4,349,1396,Pune,T20250609-PUN
2025-06-09,Linen Blend Casual Shirt,Men · Topwear,3,999,2997,Pune,T20250609-PUN
2025-06-09,Zip-Up Hoodie,Men · Topwear,2,1299,2598,Pune,T20250609-PUN
2025-06-09,Straight Fit Denim Jeans,Men · Bottomwear,7,1499,10493,Pune,T20250609-PUN
2025-06-09,Rayon Crop Top,Women · Topwear,2,399,798,Pune,T20250609-PUN
2025-06-09,Printed A-Line Kurti,Women · Topwear,5,799,3995,Pune,T20250609-PUN
2025-06-09,Ribbed Knit Top,Women · Topwear,2,549,1098,Pune,T20250609-PUN
2025-06-09,Oversized Sweatshirt,Women · Topwear,2,1099,2198,Pune,T20250609-PUN
2025-06-09,High-Rise Skinny Jeans,Women · Bottomwear,4,1399,5596,Pune,T20250609-PUN
2025-06-09,Flowy Palazzo Pants,Women · Bottomwear,2,699,1398,Pune,T20250609-PUN
2025-06-09,Pleated Midi Skirt,Women · Bottomwear,3,899,2697,Pune,T20250609-PUN
2025-06-09,Puffer Jacket,Outerwear,4,2499,9996,Pune,T20250609-PUN
2025-06-09,Anarkali Kurta Set,Ethnic & Occasion,2,1999,3998,Pune,T20250609-PUN
2025-06-09,Cotton Handloom Saree,Ethnic & Occasion,2,1599,3198,Pune,T20250609-PUN
2025-06-09,Nehru Jacket,Ethnic & Occasion,2,1499,2998,Pune,T20250609-PUN
2025-06-09,Embroidered Sherwani,Ethnic & Occasion,1,3499,3499,Pune,T20250609-PUN
2025-06-09,Oversized Cotton Tee,Men · Topwear,7,349,2443,Kolkata,T20250609-KOL
2025-06-09,Linen Blend Casual Shirt,Men · Topwear,4,999,3996,Kolkata,T20250609-KOL
2025-06-09,Zip-Up Hoodie,Men · Topwear,1,1299,1299,Kolkata,T20250609-KOL
2025-06-09,Pique Polo T-Shirt,Men · Topwear,5,599,2995,Kolkata,T20250609-KOL
2025-06-09,Slim Fit Chinos,Men · Bottomwear,5,1199,5995,Kolkata,T20250609-KOL
2025-06-09,Straight Fit Denim Jeans,Men · Bottomwear,10,1499,14990,Kolkata,T20250609-KOL
2025-06-09,Cargo Joggers,Men · Bottomwear,2,899,1798,Kolkata,T20250609-KOL
2025-06-09,Rayon Crop Top,Women · Topwear,2,399,798,Kolkata,T20250609-KOL
2025-06-09,Printed A-Line Kurti,Women · Topwear,6,799,4794,Kolkata,T20250609-KOL
2025-06-09,Ribbed Knit Top,Women · Topwear,2,549,1098,Kolkata,T20250609-KOL
2025-06-09,High-Rise Skinny Jeans,Women · Bottomwear,4,1399,5596,Kolkata,T20250609-KOL
2025-06-09,Pleated Midi Skirt,Women · Bottomwear,1,899,899,Kolkata,T20250609-KOL
2025-06-09,Puffer Jacket,Outerwear,2,2499,4998,Kolkata,T20250609-KOL
2025-06-09,Denim Jacket,Outerwear,2,1799,3598,Kolkata,T20250609-KOL
2025-06-09,Anarkali Kurta Set,Ethnic & Occasion,2,1999,3998,Kolkata,T20250609-KOL
2025-06-09,Cotton Handloom Saree,Ethnic & Occasion,3,1599,4797,Kolkata,T20250609-KOL
2025-06-09,Nehru Jacket,Ethnic & Occasion,3,1499,4497,Kolkata,T20250609-KOL
2025-06-09,Embroidered Sherwani,Ethnic & Occasion,3,3499,10497,Kolkata,T20250609-KOL
2025-06-09,Oversized Cotton Tee,Men · Topwear,7,349,2443,Ahmedabad,T20250609-AHM
2025-06-09,Linen Blend Casual Shirt,Men · Topwear,3,999,2997,Ahmedabad,T20250609-AHM
2025-06-09,Zip-Up Hoodie,Men · Topwear,2,1299,2598,Ahmedabad,T20250609-AHM
2025-06-09,Pique Polo T-Shirt,Men · Topwear,4,599,2396,Ahmedabad,T20250609-AHM
2025-06-09,Slim Fit Chinos,Men · Bottomwear,2,1199,2398,Ahmedabad,T20250609-AHM
2025-06-09,Straight Fit Denim Jeans,Men · Bottomwear,3,1499,4497,Ahmedabad,T20250609-AHM
2025-06-09,Cargo Joggers,Men · Bottomwear,4,899,3596,Ahmedabad,T20250609-AHM
2025-06-09,Rayon Crop Top,Women · Topwear,2,399,798,Ahmedabad,T20250609-AHM
2025-06-09,Printed A-Line Kurti,Women · Topwear,8,799,6392,Ahmedabad,T20250609-AHM
2025-06-09,Ribbed Knit Top,Women · Topwear,1,549,549,Ahmedabad,T20250609-AHM
2025-06-09,Oversized Sweatshirt,Women · Topwear,2,1099,2198,Ahmedabad,T20250609-AHM
2025-06-09,High-Rise Skinny Jeans,Women · Bottomwear,4,1399,5596,Ahmedabad,T20250609-AHM
2025-06-09,Flowy Palazzo Pants,Women · Bottomwear,3,699,2097,Ahmedabad,T20250609-AHM
2025-06-09,Pleated Midi Skirt,Women · Bottomwear,1,899,899,Ahmedabad,T20250609-AHM
2025-06-09,Denim Jacket,Outerwear,1,1799,1799,Ahmedabad,T20250609-AHM
2025-06-09,Anarkali Kurta Set,Ethnic & Occasion,3,1999,5997,Ahmedabad,T20250609-AHM
2025-06-09,Cotton Handloom Saree,Ethnic & Occasion,1,1599,1599,Ahmedabad,T20250609-AHM
2025-06-09,Nehru Jacket,Ethnic & Occasion,2,1499,2998,Ahmedabad,T20250609-AHM
2025-06-10,Oversized Cotton Tee,Men · Topwear,6,349,2094,Bengaluru,T20250610-BEN
2025-06-10,Linen Blend Casual Shirt,Men · Topwear,1,999,999,Bengaluru,T20250610-BEN
2025-06-10,Zip-Up Hoodie,Men · Topwear,4,1299,5196,Bengaluru,T20250610-BEN
2025-06-10,Pique Polo T-Shirt,Men · Topwear,7,599,4193,Bengaluru,T20250610-BEN
2025-06-10,Slim Fit Chinos,Men · Bottomwear,7,1199,8393,Bengaluru,T20250610-BEN
2025-06-10,Straight Fit Denim Jeans,Men · Bottomwear,8,1499,11992,Bengaluru,T20250610-BEN
2025-06-10,Cargo Joggers,Men · Bottomwear,7,899,6293,Bengaluru,T20250610-BEN
2025-06-10,Rayon Crop Top,Women · Topwear,4,399,1596,Bengaluru,T20250610-BEN
2025-06-10,Printed A-Line Kurti,Women · Topwear,6,799,4794,Bengaluru,T20250610-BEN
2025-06-10,Ribbed Knit Top,Women · Topwear,7,549,3843,Bengaluru,T20250610-BEN
2025-06-10,Oversized Sweatshirt,Women · Topwear,3,1099,3297,Bengaluru,T20250610-BEN
2025-06-10,High-Rise Skinny Jeans,Women · Bottomwear,5,1399,6995,Bengaluru,T20250610-BEN
2025-06-10,Flowy Palazzo Pants,Women · Bottomwear,1,699,699,Bengaluru,T20250610-BEN
2025-06-10,Pleated Midi Skirt,Women · Bottomwear,2,899,1798,Bengaluru,T20250610-BEN
2025-06-10,Puffer Jacket,Outerwear,5,2499,12495,Bengaluru,T20250610-BEN
2025-06-10,Denim Jacket,Outerwear,2,1799,3598,Bengaluru,T20250610-BEN
2025-06-10,Anarkali Kurta Set,Ethnic & Occasion,6,1999,11994,Bengaluru,T20250610-BEN
2025-06-10,Cotton Handloom Saree,Ethnic & Occasion,3,1599,4797,Bengaluru,T20250610-BEN
2025-06-10,Nehru Jacket,Ethnic & Occasion,4,1499,5996,Bengaluru,T20250610-BEN
2025-06-10,Embroidered Sherwani,Ethnic & Occasion,2,3499,6998,Bengaluru,T20250610-BEN
2025-06-10,Oversized Cotton Tee,Men · Topwear,8,349,2792,Mumbai,T20250610-MUM
2025-06-10,Linen Blend Casual Shirt,Men · Topwear,7,999,6993,Mumbai,T20250610-MUM
2025-06-10,Zip-Up Hoodie,Men · Topwear,5,1299,6495,Mumbai,T20250610-MUM
2025-06-10,Pique Polo T-Shirt,Men · Topwear,4,599,2396,Mumbai,T20250610-MUM
2025-06-10,Slim Fit Chinos,Men · Bottomwear,8,1199,9592,Mumbai,T20250610-MUM
